M.D_b.DIC Time [a],M.D_b.DIC DIC [mol/kg]
0.0,0.0022905838231294
10000.0,0.00229058382312942
20000.0,0.0022905838231294263
30000.0,0.002290583823129428
40000.0,0.002290583823129428
50000.0,0.002290583823129428
60000.0,0.002290583823129428
70000.0,0.002290583823129428
80000.0,0.002290583823129428
90000.0,0.002290583823129428
100000.0,0.002290583823129428
110000.0,0.002290583823129428
120000.0,0.002290583823129428
130000.0,0.002290583823129428
140000.0,0.002290583823129428
150000.0,0.002290583823129428
160000.0,0.002290583823129428
170000.0,0.002290583823129428
180000.0,0.002290583823129428
190000.0,0.002290583823129428
200000.0,0.002290583823129428
210000.0,0.002290583823129428
220000.0,0.002290583823129428
230000.0,0.002290583823129428
240000.0,0.002290583823129428
250000.0,0.002290583823129428
260000.0,0.002290583823129428
270000.0,0.002290583823129428
280000.0,0.002290583823129428
290000.0,0.002290583823129428
300000.0,0.002290583823129428
310000.0,0.002290583823129428
320000.0,0.002290583823129428
330000.0,0.002290583823129428
340000.0,0.002290583823129428
350000.0,0.002290583823129428
360000.0,0.002290583823129428
370000.0,0.002290583823129428
380000.0,0.002290583823129428
390000.0,0.002290583823129428
400000.0,0.002290583823129428
410000.0,0.002290583823129428
420000.0,0.002290583823129428
430000.0,0.002290583823129428
440000.0,0.002290583823129428
450000.0,0.002290583823129428
460000.0,0.002290583823129428
470000.0,0.002290583823129428
480000.0,0.002290583823129428
490000.0,0.002290583823129428
500000.0,0.002290583823129428
510000.0,0.002290583823129428
520000.0,0.002290583823129428
530000.0,0.002290583823129428
540000.0,0.002290583823129428
550000.0,0.002290583823129428
560000.0,0.002290583823129428
570000.0,0.002290583823129428
580000.0,0.002290583823129428
590000.0,0.002290583823129428
600000.0,0.002290583823129428
610000.0,0.002290583823129428
620000.0,0.002290583823129428
630000.0,0.002290583823129428
640000.0,0.002290583823129428
650000.0,0.002290583823129428
660000.0,0.002290583823129428
670000.0,0.002290583823129428
680000.0,0.002290583823129428
690000.0,0.002290583823129428
700000.0,0.002290583823129428
710000.0,0.002290583823129428
720000.0,0.002290583823129428
730000.0,0.002290583823129428
740000.0,0.002290583823129428
750000.0,0.002290583823129428
760000.0,0.002290583823129428
770000.0,0.002290583823129428
780000.0,0.002290583823129428
790000.0,0.002290583823129428
800000.0,0.002290583823129428
810000.0,0.002290583823129428
820000.0,0.002290583823129428
830000.0,0.002290583823129428
840000.0,0.002290583823129428
850000.0,0.002290583823129428
860000.0,0.002290583823129428
870000.0,0.002290583823129428
880000.0,0.002290583823129428
890000.0,0.002290583823129428
900000.0,0.002290583823129428
910000.0,0.002290583823129428
920000.0,0.002290583823129428
930000.0,0.002290583823129428
940000.0,0.002290583823129428
950000.0,0.002290583823129428
960000.0,0.002290583823129428
970000.0,0.002290583823129428
980000.0,0.002290583823129428
990000.0,0.002290583823129428
